game_type,name,season,date,game_number,toi,adjgsaa60,season_game_number,coach
regular_season,Marc-Andre.Fleury,20052006,2005-10-10,1,39.9,-0.673661250021902,1,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2005-10-14,2,12.4,-5.10703090625088,2,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2005-10-15,3,41.5,0.155343066953333,3,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2005-11-16,4,33.0,5.34726486159424,4,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2005-11-29,5,26.5,0.579927405862577,5,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2005-12-01,6,36.7,2.97333106223823,6,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2005-12-03,7,31.9,0.73574400793445,7,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2005-12-10,8,32.1,-1.23891697535812,8,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2005-12-12,9,37.1,2.91249241254903,9,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2005-12-13,10,24.3,0.590238268782457,10,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2005-12-16,11,30.8,0.352003311514554,11,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2005-12-23,12,27.8,1.9787491058897,12,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2005-12-27,13,40.0,1.97279148366883,13,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2005-12-29,14,37.1,3.46577295488668,14,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2005-12-31,15,33.6,0.496642321416949,15,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2006-01-06,16,27.9,4.94042402071781,16,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2006-01-07,17,31.7,-1.70285852668089,17,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2006-01-10,18,44.2,1.22039465305791,18,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2006-01-11,19,20.7,-3.21187965744869,19,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2006-01-13,20,31.9,1.28972823296079,20,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2006-01-15,21,29.8,2.48459057756842,21,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2006-01-16,22,29.8,-0.856291375066884,22,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2006-01-19,23,40.7,-1.50358396803917,23,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2006-01-21,24,37.2,2.05467027216443,24,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2006-01-23,25,36.9,-1.09511284046672,25,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2006-01-25,26,26.0,3.35324608152898,26,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2006-01-28,27,40.7,-1.34513529757285,27,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2006-02-01,28,31.9,3.69086127371936,28,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2006-02-04,29,33.6,1.66642905693598,29,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2006-02-06,30,42.5,2.34973168076263,30,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2006-02-08,31,36.4,3.81853093534606,31,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2006-02-11,32,33.0,1.55188467203775,32,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2006-03-01,33,39.1,-1.14044890535621,33,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2006-03-04,34,4.8,-23.9151719353853,34,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2006-03-07,35,38.9,-0.557118487550732,35,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2006-03-11,37,38.6,-0.613471156968475,36,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2006-03-12,38,29.8,2.66946190072363,37,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2006-03-16,39,36.2,1.37457335024734,38,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2006-03-19,40,40.4,4.33191151345876,39,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2006-03-24,42,40.2,-1.3066660795396,40,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2006-03-26,43,37.1,-2.13706258606195,41,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2006-03-29,44,19.7,-6.91212139217516,42,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2006-04-02,45,38.1,2.11807058295448,43,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2006-04-05,46,38.2,-0.0233443238194694,44,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2006-04-08,47,40.1,0.123534335038841,45,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2006-04-13,48,46.4,-0.692384270069785,46,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2006-04-17,50,38.3,0.610636218100932,47,Giles Meloche
regular_season,Marc-Andre.Fleury,20052006,2006-04-18,51,20.2,4.15979188403427,48,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2006-10-05,52,32.3,3.92357200946014,1,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2006-10-07,53,44.1,0.6863938353483,2,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2006-10-12,54,30.1,4.32038052437918,3,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2006-10-14,55,18.3,-2.73963523669795,4,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2006-10-18,56,43.3,1.15502200812396,5,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2006-10-19,57,33.3,0.206082802976784,6,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2006-10-21,58,24.7,-0.775162995931599,7,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2006-10-24,59,38.8,-1.06080616681856,8,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2006-10-28,60,40.3,2.46764854449307,9,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2006-11-01,61,46.3,0.0534480752099291,10,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2006-11-04,62,37.7,1.05567863266964,11,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2006-11-08,64,42.2,0.291794365970503,12,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2006-11-10,65,38.1,-0.95162809303477,13,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2006-11-13,66,35.8,-1.20885257735546,14,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2006-11-18,67,33.6,0.791178515542333,15,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2006-11-20,68,35.0,2.88663578902501,16,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2006-11-22,69,31.1,0.278096342672984,17,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2006-11-25,70,35.6,0.459837910733146,18,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2006-11-28,71,47.8,2.5166699910648,19,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2006-12-01,72,22.0,-7.95722808133273,20,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2006-12-02,73,31.7,-1.78623312404772,21,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2006-12-07,74,38.0,3.26017349110094,22,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2006-12-09,75,39.0,0.23026154707416,23,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2006-12-11,76,46.1,0.442721209269247,24,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2006-12-13,77,33.9,-3.4506323935365,25,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2006-12-19,79,20.2,-3.65819721484556,26,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2006-12-26,81,37.7,-1.87110392047759,27,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2006-12-27,82,37.0,1.52751371366055,28,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2006-12-29,83,32.1,2.73518620042118,29,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2007-01-02,84,37.7,2.79109008499905,30,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2007-01-05,85,39.2,2.69730303312787,31,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2007-01-07,86,43.2,1.03818990893698,32,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2007-01-09,87,39.6,0.240197653026586,33,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2007-01-13,89,39.8,-0.848473617747545,34,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2007-01-16,90,33.4,3.35654646463236,35,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2007-01-18,91,47.1,-0.742695841205312,36,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2007-01-20,92,27.0,3.76727795567454,37,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2007-01-26,93,49.2,0.952828327010219,38,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2007-01-30,95,42.4,3.61850734508342,39,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2007-02-01,96,37.2,0.463836141253634,40,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2007-02-03,97,41.1,3.9481648554011,41,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2007-02-06,98,38.5,1.62271807486285,42,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2007-02-08,99,39.1,0.634203560210217,43,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2007-02-14,101,40.1,-1.01761673725649,44,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2007-02-16,102,44.2,-1.51706946675488,45,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2007-02-25,103,25.2,0.244319885792763,46,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2007-02-27,104,39.4,1.63431640187276,47,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2007-03-01,105,40.0,1.9451943802102,48,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2007-03-04,107,25.5,-4.62968552320552,49,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2007-03-06,108,13.9,-3.05011526717049,50,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2007-03-08,109,40.6,0.607541324400373,51,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2007-03-10,110,33.3,1.35285365499326,52,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2007-03-13,111,49.6,-1.47911203661128,53,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2007-03-16,113,46.1,2.22127455510954,54,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2007-03-18,114,38.1,0.129793621720727,55,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2007-03-22,115,37.7,-0.689785903494899,56,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2007-03-25,116,39.0,1.58828254251947,57,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2007-03-27,117,43.8,-0.529260030772672,58,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2007-03-29,118,44.0,0.104857566109029,59,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2007-03-31,119,17.5,2.19208793516213,60,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2007-04-03,120,31.2,-4.35298090036691,61,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2007-04-05,121,28.4,3.94119272194841,62,Giles Meloche
regular_season,Marc-Andre.Fleury,20062007,2007-04-07,122,36.5,1.20152306382986,63,Giles Meloche
playoff_game,Marc-Andre.Fleury,20062007,2007-04-11,123,33.0,-5.1918109003957,64,Giles Meloche
playoff_game,Marc-Andre.Fleury,20062007,2007-04-14,124,33.3,2.38355397751954,65,Giles Meloche
playoff_game,Marc-Andre.Fleury,20062007,2007-04-15,125,37.1,-2.33721360590046,66,Giles Meloche
playoff_game,Marc-Andre.Fleury,20062007,2007-04-17,126,41.2,1.35309283382371,67,Giles Meloche
playoff_game,Marc-Andre.Fleury,20062007,2007-04-19,127,36.0,-0.311801944148396,68,Giles Meloche
regular_season,Marc-Andre.Fleury,20072008,2007-10-05,128,28.6,-4.4875159367186,1,Giles Meloche
regular_season,Marc-Andre.Fleury,20072008,2007-10-06,129,40.7,0.988609392363095,2,Giles Meloche
regular_season,Marc-Andre.Fleury,20072008,2007-10-10,130,48.9,0.531084922288604,3,Giles Meloche
regular_season,Marc-Andre.Fleury,20072008,2007-10-13,131,19.8,-2.54733943159037,4,Giles Meloche
regular_season,Marc-Andre.Fleury,20072008,2007-10-17,132,39.2,-1.08113862838228,5,Giles Meloche
regular_season,Marc-Andre.Fleury,20072008,2007-10-20,133,45.5,1.33042755927949,6,Giles Meloche
regular_season,Marc-Andre.Fleury,20072008,2007-10-23,134,42.5,2.85222878739668,7,Giles Meloche
regular_season,Marc-Andre.Fleury,20072008,2007-10-25,135,43.6,-2.82794162294636,8,Giles Meloche
regular_season,Marc-Andre.Fleury,20072008,2007-10-27,136,15.4,-2.6481685354553,9,Giles Meloche
regular_season,Marc-Andre.Fleury,20072008,2007-11-03,137,44.7,0.577963555352722,10,Giles Meloche
regular_season,Marc-Andre.Fleury,20072008,2007-11-08,138,40.9,2.50208289522337,11,Giles Meloche
regular_season,Marc-Andre.Fleury,20072008,2007-11-10,139,42.3,1.62986076606793,12,Giles Meloche
regular_season,Marc-Andre.Fleury,20072008,2007-11-15,140,41.7,1.01903446347501,13,Giles Meloche
regular_season,Marc-Andre.Fleury,20072008,2007-11-17,141,46.0,1.98329656301108,14,Giles Meloche
regular_season,Marc-Andre.Fleury,20072008,2007-11-21,142,42.0,2.7489344840284202,15,Giles Meloche
regular_season,Marc-Andre.Fleury,20072008,2007-11-22,143,7.0,-6.33150053344218,16,Giles Meloche
regular_season,Marc-Andre.Fleury,20072008,2007-11-24,144,49.6,2.45846511091753,17,Giles Meloche
regular_season,Marc-Andre.Fleury,20072008,2007-11-30,145,49.5,1.03966911065793,18,Giles Meloche
regular_season,Marc-Andre.Fleury,20072008,2007-12-03,146,38.3,1.28213339249409,19,Giles Meloche
regular_season,Marc-Andre.Fleury,20072008,2007-12-05,147,53.6,-0.429758937412265,20,Giles Meloche
regular_season,Marc-Andre.Fleury,20072008,2007-12-06,148,2.3,0.0,21,Giles Meloche
regular_season,Marc-Andre.Fleury,20072008,2008-02-28,149,26.0,-0.15098287510174,22,Giles Meloche
regular_season,Marc-Andre.Fleury,20072008,2008-03-02,150,46.1,1.6410568941414,23,Giles Meloche
regular_season,Marc-Andre.Fleury,20072008,2008-03-04,151,50.9,3.79701448583279,24,Giles Meloche
regular_season,Marc-Andre.Fleury,20072008,2008-03-06,152,16.3,-4.80108006068805,25,Giles Meloche
regular_season,Marc-Andre.Fleury,20072008,2008-03-09,153,40.0,3.17944984408702,26,Giles Meloche
regular_season,Marc-Andre.Fleury,20072008,2008-03-16,154,45.1,0.510333408905935,27,Giles Meloche
regular_season,Marc-Andre.Fleury,20072008,2008-03-20,155,47.7,0.815282101464219,28,Giles Meloche
regular_season,Marc-Andre.Fleury,20072008,2008-03-22,156,42.0,2.14811437978868,29,Giles Meloche
regular_season,Marc-Andre.Fleury,20072008,2008-03-25,157,48.0,2.72656768257993,30,Giles Meloche
regular_season,Marc-Andre.Fleury,20072008,2008-03-27,158,37.4,1.22728075446603,31,Giles Meloche
regular_season,Marc-Andre.Fleury,20072008,2008-03-30,159,38.1,2.77689561757784,32,Giles Meloche
regular_season,Marc-Andre.Fleury,20072008,2008-03-31,160,45.6,3.65761175527358,33,Giles Meloche
regular_season,Marc-Andre.Fleury,20072008,2008-04-02,161,34.1,2.22911424746317,34,Giles Meloche
regular_season,Marc-Andre.Fleury,20072008,2008-04-06,162,32.7,-0.734631561347298,35,Giles Meloche
playoff_game,Marc-Andre.Fleury,20072008,2008-04-09,163,37.5,2.18320312049671,36,Giles Meloche
playoff_game,Marc-Andre.Fleury,20072008,2008-04-11,164,43.9,0.170915495718628,37,Giles Meloche
playoff_game,Marc-Andre.Fleury,20072008,2008-04-14,165,45.6,1.83648934037621,38,Giles Meloche
playoff_game,Marc-Andre.Fleury,20072008,2008-04-16,166,45.8,0.0816563900155211,39,Giles Meloche
playoff_game,Marc-Andre.Fleury,20072008,2008-04-25,167,45.6,-2.22371412929493,40,Giles Meloche
playoff_game,Marc-Andre.Fleury,20072008,2008-04-27,168,38.0,1.90038399260918,41,Giles Meloche
playoff_game,Marc-Andre.Fleury,20072008,2008-04-29,169,41.7,0.413064464280739,42,Giles Meloche
playoff_game,Marc-Andre.Fleury,20072008,2008-05-01,170,41.9,2.35171805000694,43,Giles Meloche
playoff_game,Marc-Andre.Fleury,20072008,2008-05-04,171,46.6,0.543095453205938,44,Giles Meloche
playoff_game,Marc-Andre.Fleury,20072008,2008-05-09,172,50.9,0.170608772202117,45,Giles Meloche
playoff_game,Marc-Andre.Fleury,20072008,2008-05-11,173,42.3,3.26192526680828,46,Giles Meloche
playoff_game,Marc-Andre.Fleury,20072008,2008-05-13,174,51.7,0.150816067343173,47,Giles Meloche
playoff_game,Marc-Andre.Fleury,20072008,2008-05-15,175,45.8,0.479709480479042,48,Giles Meloche
playoff_game,Marc-Andre.Fleury,20072008,2008-05-18,176,49.7,2.17558227355709,49,Giles Meloche
playoff_game,Marc-Andre.Fleury,20072008,2008-05-24,177,40.4,0.0132290580994227,50,Giles Meloche
playoff_game,Marc-Andre.Fleury,20072008,2008-05-26,178,36.2,-0.597504516326081,51,Giles Meloche
playoff_game,Marc-Andre.Fleury,20072008,2008-05-28,179,45.3,1.92881828375731,52,Giles Meloche
playoff_game,Marc-Andre.Fleury,20072008,2008-05-31,180,41.7,-0.678014467800204,53,Giles Meloche
playoff_game,Marc-Andre.Fleury,20072008,2008-06-02,181,90.9,1.95954890000221,54,Giles Meloche
playoff_game,Marc-Andre.Fleury,20072008,2008-06-04,182,48.1,0.42892622142678,55,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2008-10-04,183,38.7,1.1553860006029,1,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2008-10-05,184,40.3,0.0182620247018407,2,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2008-10-11,185,44.9,1.67716058728666,3,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2008-10-14,186,38.1,-1.03089057780165,4,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2008-10-16,187,44.3,-3.081709766451,5,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2008-10-18,188,42.5,1.82171100074412,6,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2008-10-23,189,53.3,1.72798617572212,7,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2008-10-25,190,49.5,2.71021045009711,8,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2008-10-30,191,47.0,-0.913508915810347,9,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2008-11-01,192,41.0,-2.48053019917011,10,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2008-11-06,193,39.5,-1.62410953258634,11,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2008-11-11,194,43.9,-1.47570642138579,12,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2008-11-13,195,23.2,-0.814908533462478,13,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2008-11-15,196,40.8,0.569823260177037,14,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2008-12-18,197,46.8,0.655955751131576,15,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2008-12-20,198,32.2,-1.22634281840541,16,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2008-12-22,199,47.1,-0.446108713004908,17,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2008-12-23,200,39.0,1.26274283473271,18,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2008-12-26,201,39.9,2.92033563934262,19,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2008-12-27,202,47.1,-2.22934372866468,20,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2008-12-30,203,40.9,0.499756435595375,21,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-01-03,204,28.9,-4.05133537001761,22,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-01-05,205,38.0,-0.188674926878585,23,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-01-06,206,43.9,3.39518344933694,24,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-01-08,207,49.6,0.347004229701897,25,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-01-10,208,17.1,1.35174414825585,26,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-01-13,209,50.8,0.0496082559566562,27,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-01-14,210,41.8,-0.676609580900763,28,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-01-16,211,45.2,1.80527905504773,29,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-01-18,212,46.8,2.97297295528299,30,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-01-20,213,41.6,1.87881435401705,31,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-01-28,214,44.5,0.283875539402353,32,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-01-30,215,43.8,2.11236394496012,33,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-02-03,216,48.2,-0.979693146479148,34,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-02-04,217,42.5,-2.42774771726614,35,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-02-06,218,50.2,2.56038190341988,36,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-02-08,219,44.7,-0.235093299881422,37,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-02-11,220,53.8,1.67920246427967,38,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-02-14,221,45.4,-3.54385843096223,39,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-02-16,222,53.2,0.856441267909836,40,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-02-19,223,48.9,-0.77525124861111006,41,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-02-21,224,44.7,-1.91762614369137,42,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-02-22,225,20.6,-4.59919411082522,43,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-02-25,226,45.7,2.9478091818378,44,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-02-27,227,42.1,2.50303265528079,45,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-03-01,228,42.7,1.5342822217202,46,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-03-03,229,49.8,2.17535651451795,47,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-03-05,230,48.7,2.12431109390742,48,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-03-08,231,42.2,0.762470828691803,49,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-03-10,232,44.7,-1.77928815580973,50,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-03-12,233,42.6,0.255498959434613,51,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-03-14,234,40.1,-2.61671737128707,52,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-03-17,235,40.2,-1.37894070812047,53,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-03-20,236,36.5,1.34245832439838,54,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-03-22,237,38.3,1.44082080675849,55,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-03-25,238,42.9,2.86428288991398,56,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-03-28,239,35.4,-0.643017203031965,57,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-04-01,240,47.5,0.593669814661491,58,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-04-04,241,47.9,-0.188541350456435,59,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-04-05,242,46.6,-1.01250081182647,60,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-04-07,243,41.1,-0.103485143914722,61,Giles Meloche
regular_season,Marc-Andre.Fleury,20082009,2009-04-11,244,44.1,0.711989904145537,62,Giles Meloche
playoff_game,Marc-Andre.Fleury,20082009,2009-04-15,245,42.9,2.08232130992536,63,Giles Meloche
playoff_game,Marc-Andre.Fleury,20082009,2009-04-17,246,68.6,1.96572658440285,64,Giles Meloche
playoff_game,Marc-Andre.Fleury,20082009,2009-04-19,247,39.1,-3.21021666225883,65,Giles Meloche
playoff_game,Marc-Andre.Fleury,20082009,2009-04-21,248,37.1,2.0158113919537,66,Giles Meloche
playoff_game,Marc-Andre.Fleury,20082009,2009-04-23,249,44.3,-2.3744264172819,67,Giles Meloche
playoff_game,Marc-Andre.Fleury,20082009,2009-04-25,250,46.9,0.276413454268373,68,Giles Meloche
